code	category
0009542018061	chocolates
0009542018085	sugary-snacks
0009542018085	chocolates
00096225	cakes
00096225	sugary-snacks
00096225	biscuits-and-cakes
00096225	cheesecakes
0009800120482	sugary-snacks
0009800120482	milk-chocolates
0009800120482	chocolates-with-hazelnuts
0009800120482	chocolates
0009800120482	milk-chocolate-with-hazelnuts
0009800801107	cocoa-and-hazelnuts-spreads
0009800801107	spreads
0009800801107	sweet-spreads
0009800801107	breakfasts
0009800801107	chocolate-spreads
0009800801107	hazelnut-spreads
0009800892204	cocoa-and-hazelnuts-spreads
0009800892204	spreads
0009800892204	sweet-spreads
0009800892204	breakfasts
0009800892204	chocolate-spreads
0009800892204	hazelnut-spreads
0009800895007	cocoa-and-hazelnuts-spreads
0009800895007	spreads
0009800895007	sweet-spreads
0009800895007	breakfasts
0009800895007	chocolate-spreads
0009800895007	hazelnut-spreads
0009800895250	cocoa-and-hazelnuts-spreads
0009800895250	spreads
0009800895250	sweet-spreads
0009800895250	breakfasts
0009800895250	chocolate-spreads
0009800895250	hazelnut-spreads
00099165	crackers
00099165	salty-snacks
00099165	appetizers
00099233	appetizers
00099233	sugary-snacks
00099233	biscuits
00099233	flaky-biscuits
00099233	salty-snacks
00099233	crackers
00099233	biscuits-and-cakes
00099332	meals
00099332	fresh-foods
00099332	chicken-sandwiches
00099332	poultry-sandwiches
00099332	sandwiches
00099332	fresh-meals
0010041001072	plant-based-foods-and-beverages
0010041001072	canned-plant-based-foods
0010041001072	canned-foods
0010041001072	canned-legumes
0010041001072	plant-based-foods
0010041001072	canned-common-beans
00101530	dark-chocolates
00101530	sugary-snacks
00101530	chocolates
00101639	extra-fine-black-chocolates
00101639	dark-chocolates
00101639	sugary-snacks
00101639	chocolates
00102476	bars
00102476	cereal-bars
00102476	sugary-snacks
0010248765135	dry-pasta
0010248765135	plant-based-foods-and-beverages
0010248765135	cereals-and-potatoes
0010248765135	durum-wheat-pasta
0010248765135	cereals-and-their-products
0010248765135	plant-based-foods
0010248765135	wheat-pasta
0010248765135	pastas
00104302	sugary-snacks
00104302	cakes
00104302	blueberry-muffins
00104302	muffins
00104302	biscuits-and-cakes
00104456	fish-and-meat-and-eggs
00104456	offals
0010596641075	beverages
0010596641075	artificially-sweetened-beverages
0010596641075	plant-based-beverages
0010596641075	plant-based-foods-and-beverages
0010596641198	beverages
0010596641198	artificially-sweetened-beverages
0010596641198	plant-based-beverages
0010596641198	plant-based-foods-and-beverages
00106337	sauces
00106337	groceries
00106337	tzatzikis
0010700021526	candies
0010700021526	confectioneries
0010700021526	sugary-snacks
0010700024404	confectioneries
0010700024404	sugary-snacks
0010700024404	chocolate-candies
0010700024404	chocolates
0010700024404	candies
0010700024404	bonbons
0010700088130	candies
0010700088130	confectioneries
0010700088130	sugary-snacks
0010700519528	candies
0010700519528	confectioneries
0010700519528	sugary-snacks
0010700531001	candies
0010700531001	confectioneries
0010700531001	sugary-snacks
00107860	appetizers
00107860	salty-snacks
00107860	chips-and-fries
0010852997489	yogurts
0010852997489	fermented-milk-products
0010852997489	fermented-foods
0010852997489	dairies
00108867	confectioneries
00108867	sugary-snacks
00108867	chocolate-candies
00108867	chocolates
00108867	easter-chocolates
00109031	sugary-snacks
00109031	raisin-cookies
00109031	biscuits
00109031	cookies
00109031	biscuits-and-cakes
0011010000010	meals
0011010000010	potato-gratin
0011010000010	gratins
0011010000010	tartiflettes
0011110001207	cereals-and-potatoes
0011110001207	breads
0011110001207	plant-based-foods
0011110001207	plant-based-foods-and-beverages
0011110001986	cereals-and-potatoes
0011110001986	breads
0011110001986	plant-based-foods
0011110001986	plant-based-foods-and-beverages
0011110002013	wheat-breads
0011110002013	plant-based-foods-and-beverages
0011110002013	cereals-and-potatoes
0011110002013	plant-based-foods
0011110002013	breads
0011110002013	white-breads
0011110002297	special-breads
0011110002297	plant-based-foods-and-beverages
0011110002297	hamburger-buns
0011110002297	cereals-and-potatoes
0011110002297	breads
0011110002297	plant-based-foods
0011110008244	special-breads
0011110008244	plant-based-foods-and-beverages
0011110008244	hamburger-buns
0011110008244	cereals-and-potatoes
0011110008244	breads
0011110008244	plant-based-foods
0011110016508	spreads
0011110016508	plant-based-spreads
0011110016508	nut-butters
0011110016508	plant-based-foods-and-beverages
0011110016508	legumes-and-their-products
0011110016508	peanut-butters
0011110016508	nuts-and-their-products
0011110016508	oilseed-purees
0011110016508	legume-butters
0011110016508	plant-based-foods
0011110017734	ice-creams
0011110017734	frozen-foods
0011110017734	ice-creams-and-sorbets
0011110017734	frozen-desserts
0011110017734	ice-cream-sandwiches
0011110017734	desserts
0011110019844	beverages
0011110019844	squeezed-juices
0011110019844	apple-juices
0011110019844	plant-based-beverages
0011110019844	plant-based-foods-and-beverages
0011110019844	fruit-juices-and-nectars
0011110019844	squeezed-apple-juices
0011110019844	juices-and-nectars
0011110019844	non-alcoholic-beverages
0011110019844	fruit-juices
0011110019844	fruit-based-beverages
0011110020109	cereals-and-potatoes
0011110020109	breads
0011110020109	plant-based-foods
0011110020109	plant-based-foods-and-beverages
0011110020802	special-breads
0011110020802	plant-based-foods-and-beverages
0011110020802	hamburger-buns
0011110020802	cereals-and-potatoes
0011110020802	breads
0011110020802	plant-based-foods
0011110022950	ice-creams
0011110022950	frozen-foods
0011110022950	ice-creams-and-sorbets
0011110022950	frozen-desserts
0011110022950	ice-cream-sandwiches
0011110022950	desserts
0011110025029	beverages
0011110025029	squeezed-juices
0011110025029	apple-juices
0011110025029	plant-based-beverages
0011110025029	plant-based-foods-and-beverages
0011110025029	fruit-juices-and-nectars
0011110025029	squeezed-apple-juices
0011110025029	juices-and-nectars
0011110025029	non-alcoholic-beverages
0011110025029	fruit-juices
0011110025029	fruit-based-beverages
0011110026460	special-breads
0011110026460	plant-based-foods-and-beverages
0011110026460	hamburger-buns
0011110026460	cereals-and-potatoes
0011110026460	breads
0011110026460	plant-based-foods
0011110027948	cereals-and-potatoes
0011110027948	breads
0011110027948	plant-based-foods
0011110027948	plant-based-foods-and-beverages
0011110200181	breaded-products
0011110200181	meats
0011110200181	chickens
0011110200181	cooked-chicken
0011110200181	poultries
0011110200181	chicken-nuggets
0011110372710	nuts
0011110372710	plant-based-foods-and-beverages
0011110372710	salty-snacks
0011110372710	nuts-and-their-products
0011110372710	plant-based-foods
0011110576606	ice-creams
0011110576606	frozen-foods
0011110576606	ice-creams-and-sorbets
0011110576606	frozen-desserts
0011110576606	ice-cream-sandwiches
0011110576606	desserts
0011110578693	ice-creams
0011110578693	frozen-foods
0011110578693	ice-creams-and-sorbets
0011110578693	frozen-desserts
0011110578693	ice-cream-sandwiches
0011110578693	desserts
0011110618825	nuts
0011110618825	plant-based-foods-and-beverages
0011110618825	salty-snacks
0011110618825	nuts-and-their-products
0011110618825	plant-based-foods
0011110618825	almonds
0011110673541	desserts
0011110673541	non-dairy-desserts
0011110791214	spreads
0011110791214	plant-based-spreads
0011110791214	nut-butters
0011110791214	plant-based-foods-and-beverages
0011110791214	almond-butters
0011110791214	nuts-and-their-products
0011110791214	oilseed-purees
0011110791214	plant-based-foods
0011110799203	popcorn
0011110799203	sugary-snacks
0011110799302	popcorn
0011110799302	sugary-snacks
0011110799333	popcorn
0011110799333	sugary-snacks
0011110802354	plant-based-foods-and-beverages
0011110802354	canned-plant-based-foods
0011110802354	canned-vegetables
0011110802354	canned-foods
0011110802354	fruits-and-vegetables-based-foods
0011110802354	vegetables-based-foods
0011110802354	canned-legumes
0011110802354	plant-based-foods
0011110802354	canned-common-beans
0011110805805	sauces
0011110805805	groceries
0011110805805	tomato-sauces
0011110805805	ketchup
0011110814395	sauces
0011110814395	groceries
0011110814395	tomato-sauces
0011110814395	ketchup
0011110815330	plant-based-foods-and-beverages
0011110815330	canned-plant-based-foods
0011110815330	tomatoes-and-tomato-products
0011110815330	canned-vegetables
0011110815330	canned-foods
0011110815330	canned-tomatoes
0011110815330	fruits-and-vegetables-based-foods
0011110815330	vegetables-based-foods
0011110815330	plant-based-foods
0011110816337	plant-based-foods-and-beverages
0011110816337	tomatoes-and-tomato-products
0011110816337	tomato-pastes
0011110816337	fruits-and-vegetables-based-foods
0011110816337	vegetables-based-foods
0011110816337	plant-based-foods
0011110816405	beverages
0011110816405	waters
0011110816405	non-alcoholic-beverages
0011110820747	beverages
0011110820747	squeezed-juices
0011110820747	apple-juices
0011110820747	plant-based-beverages
0011110820747	plant-based-foods-and-beverages
0011110820747	fruit-juices-and-nectars
0011110820747	squeezed-apple-juices
0011110820747	juices-and-nectars
0011110820747	non-alcoholic-beverages
0011110820747	fruit-juices
0011110820747	fruit-based-beverages
0011110821140	beverages
0011110821140	squeezed-juices
0011110821140	apple-juices
0011110821140	plant-based-beverages
0011110821140	plant-based-foods-and-beverages
0011110821140	fruit-juices-and-nectars
0011110821140	squeezed-apple-juices
0011110821140	juices-and-nectars
0011110821140	non-alcoholic-beverages
0011110821140	fruit-juices
0011110821140	fruit-based-beverages
0011110821614	beverages
0011110821614	squeezed-juices
0011110821614	apple-juices
0011110821614	plant-based-beverages
0011110821614	plant-based-foods-and-beverages
0011110821614	fruit-juices-and-nectars
0011110821614	squeezed-apple-juices
0011110821614	juices-and-nectars
0011110821614	non-alcoholic-beverages
0011110821614	fruit-juices
0011110821614	fruit-based-beverages
0011110825995	sauces
0011110825995	groceries
0011110825995	tomato-sauces
0011110825995	ketchup
0011110827586	sandwiches
0011110827586	hamburgers
0011110831095	pizzas-pies-and-quiches
0011110831095	meals
0011110831095	margherita-pizza
0011110831095	pizzas
0011110834805	beverages
0011110834805	squeezed-juices
0011110834805	apple-juices
0011110834805	plant-based-beverages
0011110834805	plant-based-foods-and-beverages
0011110834805	fruit-juices-and-nectars
0011110834805	squeezed-apple-juices
0011110834805	juices-and-nectars
0011110834805	non-alcoholic-beverages
0011110834805	fruit-juices
0011110834805	fruit-based-beverages
0011110842534	popcorn
0011110842534	sugary-snacks
0011110844675	sauces
0011110844675	groceries
0011110844675	tomato-sauces
0011110844675	ketchup
0011110844965	plant-based-foods-and-beverages
0011110844965	tomatoes-and-tomato-products
0011110844965	tomato-pastes
0011110844965	fruits-and-vegetables-based-foods
0011110844965	vegetables-based-foods
0011110844965	plant-based-foods
0011110845696	beverages
0011110845696	sugared-beverages
0011110845696	plant-based-beverages
0011110845696	plant-based-foods-and-beverages
0011110846563	popcorn
0011110846563	sugary-snacks
0011110847690	plant-based-foods-and-beverages
0011110847690	canned-plant-based-foods
0011110847690	canned-foods
0011110847690	canned-legumes
0011110847690	plant-based-foods
0011110847690	canned-common-beans
0011110858535	sauces
0011110858535	groceries
0011110858535	tomato-sauces
0011110858535	ketchup
0011110859310	butter-beans
0011110859310	plant-based-foods-and-beverages
0011110859310	legumes-and-their-products
0011110859310	seeds
0011110859310	legumes
0011110859310	legume-seeds
0011110859310	pulses
0011110859310	plant-based-foods
0011110865823	sauces
0011110865823	groceries
0011110865823	tomato-sauces
0011110865823	ketchup
0011110870056	sauces
0011110870056	groceries
0011110870056	tomato-sauces
0011110870056	ketchup
0011110873675	beverages
0011110873675	sugared-beverages
0011110873675	plant-based-beverages
0011110873675	plant-based-foods-and-beverages
0011110879653	special-breads
0011110879653	plant-based-foods-and-beverages
0011110879653	cereals-and-potatoes
0011110879653	bagel-breads
0011110879653	breads
0011110879653	plant-based-foods
0011110879684	special-breads
0011110879684	plant-based-foods-and-beverages
0011110879684	cereals-and-potatoes
0011110879684	bagel-breads
0011110879684	breads
0011110879684	plant-based-foods
0011110879714	special-breads
0011110879714	plant-based-foods-and-beverages
0011110879714	cereals-and-potatoes
0011110879714	bagel-breads
0011110879714	breads
0011110879714	plant-based-foods
0011110879721	special-breads
0011110879721	plant-based-foods-and-beverages
0011110879721	cereals-and-potatoes
0011110879721	bagel-breads
0011110879721	breads
0011110879721	plant-based-foods
0011110881595	special-breads
0011110881595	plant-based-foods-and-beverages
0011110881595	cereals-and-potatoes
0011110881595	bagel-breads
0011110881595	breads
0011110881595	plant-based-foods
0011110892324	sauces
0011110892324	groceries
0011110892324	tomato-sauces
0011110892324	ketchup
0011110894953	spreads
0011110894953	plant-based-spreads
0011110894953	nut-butters
0011110894953	plant-based-foods-and-beverages
0011110894953	legumes-and-their-products
0011110894953	peanut-butters
0011110894953	nuts-and-their-products
0011110894953	oilseed-purees
0011110894953	legume-butters
0011110894953	plant-based-foods
0011110897329	butter-beans
0011110897329	plant-based-foods-and-beverages
0011110897329	legumes-and-their-products
0011110897329	seeds
0011110897329	legumes
0011110897329	legume-seeds
0011110897329	pulses
0011110897329	plant-based-foods
0011110897336	butter-beans
0011110897336	plant-based-foods-and-beverages
0011110897336	legumes-and-their-products
0011110897336	seeds
0011110897336	legumes
0011110897336	legume-seeds
0011110897336	pulses
0011110897336	plant-based-foods
0011110908575	biscuits
0011110908575	biscuits-and-cakes
0011110908575	sugary-snacks
0011110914934	plant-based-foods-and-beverages
0011110914934	fresh-foods
0011110914934	fresh-plant-based-foods
0011110914934	mushrooms
0011110914934	plant-based-foods
0011110914934	mushrooms-and-their-products
0011150017091	beverages
0011150017091	squeezed-juices
0011150017091	apple-juices
0011150017091	plant-based-beverages
0011150017091	plant-based-foods-and-beverages
0011150017091	fruit-juices-and-nectars
0011150017091	squeezed-apple-juices
0011150017091	juices-and-nectars
0011150017091	non-alcoholic-beverages
0011150017091	fruit-juices
0011150017091	fruit-based-beverages
0011150017114	beverages
0011150017114	squeezed-juices
0011150017114	apple-juices
0011150017114	plant-based-beverages
0011150017114	plant-based-foods-and-beverages
0011150017114	fruit-juices-and-nectars
0011150017114	squeezed-apple-juices
0011150017114	juices-and-nectars
0011150017114	non-alcoholic-beverages
0011150017114	fruit-juices
