code	country
0027400264955	united-states
0027400264993	united-states
0027400265051	united-states
00274319	france
0027541007602	united-states
0027878419154	france
0027917019192	united-states
0028000080402	united-states
0028000130008	united-states
0028000139902	united-states
0028000202033	france
0028000202033	ireland
0028000214951	united-states
0028000255664	united-states
0028000277543	france
0028000682309	united-states
0028000984434	united-states
00280617	france
00280617	united-kingdom
0028093001209	mexico
0028190007296	united-states
0028190007395	united-states
0028190007593	united-states
0028190007876	switzerland
0028190007876	france
0028190007876	united-states
0028190063018	united-states
00281966	united-kingdom
0028348001947	united-states
00283816	united-kingdom
00283960	france
00283960	united-kingdom
0028400002110	united-states
0028400017015	hong-kong
0028400017114	taiwan
0028400017114	french-polynesia
0028400017459	france
0028400017459	saint-kitts-and-nevis
0028400034036	hong-kong
0028400037709	united-states
0028400040037	france
0028400040037	united-states
0028400040112	united-states
0028400047685	united-states
0028400055093	france
0028400055093	united-states
0028400055154	hong-kong
0028400070959	france
0028400070959	united-states
0028400070980	united-states
0028400071321	united-states
0028400071345	united-states
0028400071888	united-states
0028400083133	united-states
0028400084468	united-states
0028400090858	united-states
0028400090896	united-states
0028400091510	united-states
0028400143936	france
0028400143936	united-states
0028400160148	united-states
0028400160209	united-states
0028400211086	united-states
0028400589888	france
0028400589888	united-states
0028400612012	united-states
0028400642033	france
0028400642255	united-states
0028400666558	united-states
0028500120448	united-states
0028500120639	united-states
0028500120714	united-states
0028500120738	united-states
0028500120806	united-states
00285087	france
00285087	united-kingdom
00285117	france
00285124	france
00285124	united-kingdom
00285261	france
00286503	france
00286503	united-kingdom
00286565	united-states
0028700102718	france
0028700102718	united-states
0028700109427	united-states
0028700113059	united-states
0028700148426	united-states
00287678	france
0028800293118	united-states
0028800293613	united-states
0028800293989	united-states
00288576	united-kingdom
0028989100825	united-states
0029000016088	united-states
0029000016651	france
0029000018099	united-states
0029000072800	france
0029000072800	french-polynesia
0029000073241	united-states
0029145009778	canada
0029145082542	canada
0029212100100	united-states
0029243050351	united-states
00293150	france
0029319910169	united-states
00293283813	hong-kong
00293624	france
0029737537023	united-states
0029801025036	germany
0029801025036	france
0029839007875	united-states
00299138	france
0029981002179	france
0029981002407	france
0029981002841	france
0029981003213	france
0029981003909	france
0029981003909	italy
0029981004067	france
0029981004180	france
0029981004807	france
0029981006863	france
0029981007792	france
0029981008065	france
0029981008133	france
0029981008140	france
0029981008652	france
0029981008744	france
0029981009055	france
0029981009086	france
0030000001158	united-states
0030000010402	united-states
0030000012000	france
0030000012000	united-states
0030000012000	canada
0030000012109	france
0030000012109	united-states
0030000056882	united-states
0030000058008	united-states
0030000059708	france
0030000059708	united-states
0030000061411	france
0030000061411	united-states
0030000062111	united-states
0030000063019	united-states
0030000063545	united-states
0030000064030	france
0030000065075	france
0030000065310	united-states
0030000262917	united-states
0030000315521	united-states
0030000560624	united-states
0030034009564	united-states
0030034009854	united-states
0030034013387	united-states
0030034027124	united-states
0030034033873	united-states
0030034033880	united-states
0030034033897	united-states
0030034081553	united-states
0030034082581	united-states
0030034083892	united-states
0030034084714	united-states
0030034087852	united-states
0030034087869	united-states
0030034089122	united-states
0030034089856	united-states
0030100033196	mexico
0030100049111	united-states
0030100053149	united-states
0030100103417	france
0030100103417	french-polynesia
0030100111764	canada
0030100506560	united-states
0030100784586	canada
0030100784678	united-states
00301019	france
00301350	france
00301350	united-kingdom
0030223009764	united-states
0030304600323	united-states
0030576780778	united-states
00306089	france
00306089	united-kingdom
00306119	france
00306119	united-kingdom
0030613000302	united-states
00306256	france
00306256	united-kingdom
00306782	united-kingdom
0030684011603	united-states
0030684700361	united-states
00308168	france
00308168	united-kingdom
00311021	france
0031146022861	united-states
0031146030880	united-states
0031146033492	united-states
0031146150601	france
0031146150601	united-states
0031146250301	united-states
00311854	united-states
0031200004116	mexico
0031200043573	france
0031200043573	canada
0031200046116	france
0031200327970	united-states
0031200452009	france
0031200452009	united-kingdom
0031200452016	united-kingdom
0031200452603	france
0031200452603	united-kingdom
0031200454560	mexico
0031200454577	mexico
0031200456991	belgium
0031200456991	france
0031200457011	france
0031200457745	belgium
0031200467768	france
0031200490032	france
0031200490032	spain
0031200610331	mexico
0031200610355	mexico
0031200949271	france
0031259015477	united-states
0031290714001	france
0031290718115	france
0031290720590	switzerland
0031290729593	guadeloupe
0031290731831	france
0031290731886	spain
0031290732128	france
0031290732609	france
0031290732623	france
0031290733200	france
0031290760138	france
0031290766208	france
00312912	united-kingdom
00313070	france
00313865	france
00313865	united-kingdom
0031493060448	united-states
0031493082006	united-states
0031493082082	united-states
0031493082143	united-states
0031493082167	united-states
0031493776363	united-states
0031493776370	united-states
0031493811347	united-states
0031500005394	united-states
0031506764844	united-states
0031506794322	united-states
0031506934162	united-states
0031506948169	united-states
0031535595105	united-states
00315500	france
00315579	france
00315579	united-kingdom
00315739	france
00315739	united-kingdom
0031604013288	united-states
00316286	france
00316286	united-kingdom
00316811	france
0031689326600	reunion
0031784989021	france
00318655	france
00318655	united-kingdom
0031903033642	united-states
00319225	france
00319720	france
00319720	united-kingdom
00319980	france
00319980	united-kingdom
0032000016170	united-states
0032000397187	united-states
0032063301213	united-states
0032134232248	united-states
0032134238080	france
0032134238080	united-states
0032239058118	mexico
0032239058149	mexico
0032239058156	mexico
0032251273957	united-states
0032251443879	united-states
00322850	france
00322881	france
00322881	united-kingdom
00323628	united-kingdom
00323796	france
00323796	united-kingdom
00324328	france
00324328	united-kingdom
0032458960940	france
0032458960940	united-states
0032458970147	france
00325424	france
00325424	united-kingdom
00325547	france
00325547	united-kingdom
00328609	united-kingdom
00328746	france
00328920	france
00328920	united-kingdom
0032894015419	united-arab-emirates
00330565	france
00330565	united-kingdom
00331722	france
00331722	united-kingdom
00332286	united-kingdom
00332965	france
00332965	united-kingdom
00333214	france
0033383570051	united-states
0033383666006	canada
0033454002511	united-states
0033454002535	united-states
0033454004140	united-states
00335591	france
00335591	united-kingdom
00336765	france
00336765	united-kingdom
0033776011000	united-states
0033776011604	united-states
0033776011840	canada
0033776063009	united-states
0033776063504	united-states
0033776063801	united-states
0033776100803	united-states
0033776100872	united-states
0033776100957	france
0033844000011	united-states
00339469	france
00339469	united-kingdom
0033974905002	united-states
0033984004009	france
0033984009400	france
0033984009417	france
0033984010291	france
0033984026605	france
0034000003341	france
0034000052004	united-states
0034000114702	france
0034000114702	united-states
0034000123803	united-states
0034000124138	france
0034000134106	france
0034000171156	france
0034000171156	united-states
0034000239030	france
0034000253036	france
0034000253036	united-states
0034000290055	france
0034000290055	united-states
0034000290352	united-states
0034000312177	france
0034000400126	france
0034000400171	france
0034000405688	france
0034000405688	australia
0034000430543	france
0034000440887	france
0034000441037	france
0034000441082	germany
0034000441082	france
0034000445097	france
0034000447428	france
0034000447428	united-states
0034000448609	france
0034000449095	france
0034000473038	france
0034000473038	united-states
0034000473687	france
0034000600113	belgium
0034000600113	france
0034000935857	france
0034064203473	france
00342124	united-kingdom
00342506	france
0034272000079	france
0034300004253	united-states
